agúja,needle,Saramaccan
ahalala,centipede,Saramaccan
ahö́,hoe,Saramaccan
ahö́máun,shoulder,Saramaccan
ahumë,fontanel,Saramaccan
ahún,grass,Saramaccan
áíti,eight,Saramaccan
ajón,onion,Saramaccan
akáa,soul,Saramaccan
akalé,alligator,Saramaccan
akamawái,heron,Saramaccan
akí,here,Saramaccan
akiikö́ u máun,wrist,Saramaccan
akpasa watjí,tree,Saramaccan
akulí,Hindustani,Saramaccan
alá,there,Saramaccan
alála,macaw,Saramaccan
alibí  ,bean,Saramaccan
alibí  ,kidney,Saramaccan
alikpö́,earthworm,Saramaccan
alö,row,Saramaccan
alónaago,tadpole,Saramaccan
alukutú,zuurzak,Saramaccan
Alumán,German,Saramaccan
amáka,hammock,Saramaccan
amanján,tomorrow,Saramaccan
ambë́,who,Saramaccan
ambulúpái,jaguar,Saramaccan
amëëkán,America,Saramaccan
amëëkán óli,kerosene,Saramaccan
án  ,negative,Saramaccan
andélu,ring,Saramaccan
andí,what,Saramaccan
andí mbéi,why?,Saramaccan
andolé,bittern,Saramaccan
andolé,bittern-like heron,Saramaccan
ángísa,scarf,Saramaccan
aniítiputu,wool,Saramaccan
aniítiputu,yarn,Saramaccan
ántoobi  ,alright,Saramaccan
ántoobi  ,o.k.,Saramaccan
apáiti,apart,Saramaccan
apáiti,distinct,Saramaccan
apeesína,citrus fruit,Saramaccan
apeesína,orange,Saramaccan
asákpáa,thigh,Saramaccan
asila,okra,Saramaccan
asín,vinegar,Saramaccan
atekúteku,hiccup,Saramaccan
atikónko,stilts,Saramaccan
atíti,grasshopper,Saramaccan
aviatë́,pilot,Saramaccan
"aviö́n, opaláni",airplane,Saramaccan
aviti  ,trap,Saramaccan
avó,grandparent,Saramaccan
avóavo,ancestors,Saramaccan
Avobáka,Afobaka,Saramaccan
awáa  ,now,Saramaccan
awaapúja,otter,Saramaccan
awalí,opossum,Saramaccan
awoo,former,Saramaccan
awoo,old,Saramaccan
azönkíjënjën,firefly,Saramaccan
baáa,brother,Saramaccan
baafu,broth,Saramaccan
baái  ,broad,Saramaccan
baái  ,wide,Saramaccan
baáka,black,Saramaccan
baáká máási,molasses,Saramaccan
baáku  ,grave,Saramaccan
baáku  ,hole,Saramaccan
baákuma,gravedigger,Saramaccan
baákúwáta,well,Saramaccan
baasá,embrace,Saramaccan
baasá,to embrace,Saramaccan
baási  ,balloon,Saramaccan
baási  ,bladder,Saramaccan
baasía,watermelon,Saramaccan
baatá,rubber,Saramaccan
bagási,cargo,Saramaccan
bái  ,to buy,Saramaccan
bái latjá,burst,Saramaccan
bái latjá,split open,Saramaccan
baikö́n,balcony,Saramaccan
baikö́n,porch,Saramaccan
baímátú líba,July,Saramaccan
baisígi,bicycle,Saramaccan
bajá,dance,Saramaccan
bajá,to dance,Saramaccan
bája,friend,Saramaccan
báka  ,back,Saramaccan
"báka, mö́ön",again,Saramaccan
Bakáá Kö́ndë,Holland,Saramaccan
bákájái líba,February,Saramaccan
bákama  ,placenta,Saramaccan
bákámíi,descendent,Saramaccan
bákámíndí,spine,Saramaccan
bákaten,later,Saramaccan
báki  ,container for liquids,Saramaccan
báki  ,crate,Saramaccan
báki  ,tank,Saramaccan
bakúba,banana,Saramaccan
balá,brother-in-law,Saramaccan
báli,ball,Saramaccan
balí  ,barrel,Saramaccan
bambúsi  ,bamboo,Saramaccan
bandja,side,Saramaccan
bandjabúka,cheek,Saramaccan
bandjapapáíbónu,rib,Saramaccan
bangatí,groin,Saramaccan
bángi,chair,Saramaccan
bángi,stool or bench,Saramaccan
bangulútu,bankrupt,Saramaccan
bánku,bank,Saramaccan
bánti  ,belt,Saramaccan
bánti  ,sash,Saramaccan
bási,boss,Saramaccan
basiá,under-captain,Saramaccan
basikaánu,mask,Saramaccan
basö́ö,broom,Saramaccan
básu  ,base,Saramaccan
básu  ,short,Saramaccan
básu  ,underneath,Saramaccan
básusë,downriver,Saramaccan
básúwáta,underwater,Saramaccan
báta,bottle,Saramaccan
batiléi,flashlight,Saramaccan
bé,let,Saramaccan
bé,to permit,Saramaccan
bë  ,red,Saramaccan
bë  ,reddish,Saramaccan
bëdáki,Christmas,Saramaccan
bédi,bed,Saramaccan
bë́ë  ,stomach,Saramaccan
bë́ë  ,womb,Saramaccan
bëë́ë,bread,Saramaccan
beéi  ,eyeglasses,Saramaccan
beepé,graveyard,Saramaccan
bégi  ,petition,Saramaccan
bégi  ,prayer,Saramaccan
bégi  ,to plead,Saramaccan
bégi  ,to request,Saramaccan
béi,burial,Saramaccan
béi,to bury,Saramaccan
béndi,bend,Saramaccan
béndi,turn,Saramaccan
béndíbéndi,crooked,Saramaccan
benga  ,cliff,Saramaccan
bësë́nsi,“red cent”,Saramaccan
bësë́nsi,cent,Saramaccan
bési,bus,Saramaccan
bësinkíi,leprosy,Saramaccan
bë́të  ,better,Saramaccan
bë́të  ,chisel,Saramaccan
béti,bait,Saramaccan
biá  ,change,Saramaccan
biá  ,change around,Saramaccan
bía  ,antennae (of insect),Saramaccan
bía  ,beard,Saramaccan
bía  ,whiskers,Saramaccan
biápéégu,screw,Saramaccan
biáwáta,whirlpool,Saramaccan
bidón,drum,Saramaccan
bigá  ,because,Saramaccan
bigí,beginning,Saramaccan
bigí,to begin,Saramaccan
bígi,big,Saramaccan
bíi  ,beer,Saramaccan
biíbi,belief,Saramaccan
biíbi,believe,Saramaccan
biíbi,presume,Saramaccan
biibíi,flood waters,Saramaccan
biibíi,swamp,Saramaccan
biibíí fóo,mosquito,Saramaccan
biífi,letter,Saramaccan
biífi,paper,Saramaccan
bilolí,lichens,Saramaccan
bilolí,moss,Saramaccan
bíngo,naval,Saramaccan
bisí  ,decoration,Saramaccan
bisí  ,to decorate,Saramaccan
bísi  ,or polish,Saramaccan
bísi  ,to sand,Saramaccan
bíta,bitter,Saramaccan
bítju,worm,Saramaccan
bö́,bow,Saramaccan
boánti,wood,Saramaccan
bóbi,breast,Saramaccan
bö́djëë  ,amazing,Saramaccan
bö́djëë  ,sly,Saramaccan
bö́djëë  ,sneaking,Saramaccan
bö́djëë  ,to amaze,Saramaccan
bófo,tapir,Saramaccan
bói  ,abscess,Saramaccan
bói  ,boil,Saramaccan
bói  ,to boil,Saramaccan
bói  ,to cook,Saramaccan
bóiti,except,Saramaccan
bö́kúsu  ,box,Saramaccan
bólu  ,drill,Saramaccan
bólu  ,pastry,Saramaccan
bólu  ,sweet roll,Saramaccan
bólu  ,to drill,Saramaccan
bóndji,group,Saramaccan
bóndji,to cluster,Saramaccan
bónu,bone,Saramaccan
böö́  ,breath,Saramaccan
böö́  ,fist,Saramaccan
böö́ u fútu,instep,Saramaccan
booboo,hurriedly,Saramaccan
boóki  ,bridge,Saramaccan
boóki  ,stairs,Saramaccan
boóki  ,steps,Saramaccan
boóko  ,be broken,Saramaccan
boóko  ,to break,Saramaccan
boókóhédi,worry,Saramaccan
boókójési,deaf,Saramaccan
boókówójo  ,blind,Saramaccan
boón,flour,Saramaccan
bósi,kiss,Saramaccan
bósi,to kiss,Saramaccan
bosikópu,message,Saramaccan
bö́sö,brush,Saramaccan
bösö  ,to loosen,Saramaccan
bösö  ,to slacken,Saramaccan
botjítjima,joker,Saramaccan
bóto  ,boat,Saramaccan
bö́utu,blackboard,Saramaccan
bö́utu,placard,Saramaccan
buábua,gnat,Saramaccan
búba,skin,Saramaccan
búi,chain,Saramaccan
búi,to chain,Saramaccan
búja,quarrel,Saramaccan
búja,to fuss at,Saramaccan
búka  ,mouth,Saramaccan
búka  ,source,Saramaccan
búkákásíka,lips,Saramaccan
búkáwáta,saliva,Saramaccan
bukéti,bucket,Saramaccan
búku  ,book,Saramaccan
bulí  ,"move, to",Saramaccan
bulí  ,toss,Saramaccan
bulíki,donkey,Saramaccan
búmbúu,good,Saramaccan
bundji  ,fog,Saramaccan
bundji  ,mold,Saramaccan
búnkópu,inexpensive,Saramaccan
búnu,correct,Saramaccan
búnúháti,goodheartedness,Saramaccan
búnúháti,unselfishness,Saramaccan
busikútu,cracker,Saramaccan
busikútu,saltine,Saramaccan
butá  ,to establish,Saramaccan
butá  ,to put,Saramaccan
buujá,to delay,Saramaccan
buujá,to hesitate,Saramaccan
buuká  ,"hatch, to",Saramaccan
buuká  ,"peel, to",Saramaccan
buuká  ,"shell, to",Saramaccan
buúku  ,pants,Saramaccan
buúku  ,trousers,Saramaccan
buusé,hate,Saramaccan
buusé,to hate,Saramaccan
buuséma,enemy,Saramaccan
buúu,blood,Saramaccan
búúú,completely,Saramaccan
daági,stretcher,Saramaccan
daán,rum,Saramaccan
dabilé,awning,Saramaccan
dágu,dog,Saramaccan
dáka,day,Saramaccan
dán,rapids,Saramaccan
dantéi,lace,Saramaccan
dáta,doctor,Saramaccan
dë́  ,to be,Saramaccan
dë́  ,to be necessary,Saramaccan
dëë́,dry,Saramaccan
dëë́,to dry,Saramaccan
deési,medicine,Saramaccan
dëë́wáta  ,thirsty,Saramaccan
dëë́wójo,brazen,Saramaccan
dëë́wójo,brazenness,Saramaccan
dégi,thick,Saramaccan
dégíháti,courage,Saramaccan
dégíháti,encouragement,Saramaccan
déigi,blanket,Saramaccan
dëkpë,dagger,Saramaccan
deláila,thongs,Saramaccan
déndu,inside,Saramaccan
dënkú,energetic,Saramaccan
désééi,themselves,Saramaccan
diaan,sticky,Saramaccan
didía,daylight,Saramaccan
didíbi,devil,Saramaccan
dií,three,Saramaccan
díi  ,expensive,Saramaccan
díi  ,not seen often,Saramaccan
diíngi  ,drink,Saramaccan
diíngi  ,to ferment,Saramaccan
diípi  ,to drift (i.e. water),Saramaccan
diípi  ,to recede,Saramaccan
diíténi,thirty,Saramaccan
díki  ,to dig,Saramaccan
dikitóo,director,Saramaccan
dimbolí  ,to double-cross,Saramaccan
dimbolí  ,to wrap up,Saramaccan
disá  ,to leave,Saramaccan
disá  ,to stop,Saramaccan
dísi,this,Saramaccan
djái,yard,Saramaccan
djákíti,coat,Saramaccan
djákíti,jacket,Saramaccan
djalúsu,jealous,Saramaccan
djamátí sítónu,gem,Saramaccan
djamátí sítónu,jewel,Saramaccan
djampaíni,stingray,Saramaccan
djampö,peccary,Saramaccan
djangaa,tall,Saramaccan
djangafútu,deer,Saramaccan
djankóo,vulture,Saramaccan
djeendjé  ,rope,Saramaccan
djeendjé  ,squirrel,Saramaccan
djégi,island,Saramaccan
djégi,peninsula,Saramaccan
djë́ndë,gentlemanly,Saramaccan
djógu  ,container,Saramaccan
djógu  ,earthen water container,Saramaccan
djógu  ,fish,Saramaccan
djógu  ,jug,Saramaccan
djómbo,jump,Saramaccan
djómbo,sudden action,Saramaccan
djómboma,toad,Saramaccan
djönkú  ,hip,Saramaccan
dju  ,genuine,Saramaccan
djú bákáa,Jew,Saramaccan
dóbóóko  ,daybreak,Saramaccan
dóisi,Dutch,Saramaccan
dökíön,overbearing,Saramaccan
dökufö́utu,rat,Saramaccan
dómbo,lump,Saramaccan
dómini,preacher,Saramaccan
dón,dumb,Saramaccan
dón,stupid,Saramaccan
dö́ö  ,door,Saramaccan
dö́ö páu  ,door post,Saramaccan
dö́ö páu  ,shinbone,Saramaccan
doodó  ,night pot,Saramaccan
doodó  ,to rock or swing back and forth,Saramaccan
dö́ö́límbo,moonlight,Saramaccan
döö́ngö,drunk,Saramaccan
döö́ngöma  ,drunkard,Saramaccan
döö́ngöma  ,plant for making medicine,Saramaccan
dö́ö́së,outside,Saramaccan
dópu,baptism,Saramaccan
dópu,to baptize,Saramaccan
dósu,case for something,Saramaccan
dóti,earth,Saramaccan
dóti,earthen,Saramaccan
dú,deed,Saramaccan
dú,to do,Saramaccan
dúku,cloth,Saramaccan
dúngu,dark,Saramaccan
dunguwósu,jail,Saramaccan
dunguwósu,prison,Saramaccan
dúsu,thousand,Saramaccan
duumí  ,sleep,Saramaccan
duumí  ,to sleep,Saramaccan
duumúndu,goodbye,Saramaccan
duwéngi,force,Saramaccan
duwéngi,to force,Saramaccan
ée,if,Saramaccan
ë́ísi,ice,Saramaccan
ë́lúfu,eleven,Saramaccan
ë́lúfúmu,November,Saramaccan
ën,her,Saramaccan
ën,him,Saramaccan
ën,it,Saramaccan
éti,yet,Saramaccan
fá  ,"manner of being, living or doing",Saramaccan
fáa  ,ebb of water,Saramaccan
fáa  ,to fell (a tree),Saramaccan
faádji,menstruation,Saramaccan
faáka  ,flag,Saramaccan
faáka  ,to follow,Saramaccan
faándja  ,frayed edges,Saramaccan
faándja  ,fringe,Saramaccan
faánsi,French,Saramaccan
faánsi,French Guyana,Saramaccan
faáu,unconscious,Saramaccan
fája  ,electricity,Saramaccan
fája  ,fire,Saramaccan
fája  ,lamp,Saramaccan
fája  ,light,Saramaccan
fájátö́ngö,flames,Saramaccan
fáka,knife,Saramaccan
fáka  ,mark or scar where a knife has cut,Saramaccan
fáka  ,sharp edge of the knife,Saramaccan
famíi,relatives,Saramaccan
fan,talk,Saramaccan
fan,to speak,Saramaccan
fánáfíti,not acceptable,Saramaccan
fánáfíti,uncouth,Saramaccan
fanjanfanjan  ,careless,Saramaccan
fanjanfanjan  ,immoral,Saramaccan
fanjanfanjan  ,sloppy,Saramaccan
fanjanfanjan  ,to mess up,Saramaccan
fanmá,chatterbox,Saramaccan
fanmá,loquacious person,Saramaccan
fanö́udu,necessary,Saramaccan
fási  ,manner,Saramaccan
fási  ,to twist cotton or sisal into thread,Saramaccan
fásífási,reckless,Saramaccan
fátu  ,cooking oil,Saramaccan
fátu  ,fat,Saramaccan
feánti,animosity,Saramaccan
fë́bë,fever,Saramaccan
fédja,jealousy,Saramaccan
fééda,Friday,Saramaccan
fë́ë́ë́ma,coward,Saramaccan
féífi  ,five,Saramaccan
féífi  ,paint,Saramaccan
féifídáka,Tuesday,Saramaccan
féífíténi,fifty,Saramaccan
fékísi,oil,Saramaccan
fékísi,salve,Saramaccan
fékísi,Vicks,Saramaccan
feléniki,club,Saramaccan
feléniki,organization,Saramaccan
félu  ,metal,Saramaccan
félu  ,tool,Saramaccan
fë́n,break off,Saramaccan
fë́n,tear off,Saramaccan
féndi  ,to acquire,Saramaccan
féndi  ,to find,Saramaccan
féndi  ,to take in sexual intercourse,Saramaccan
fë́nsë,window,Saramaccan
fési  ,face,Saramaccan
fesikö́ki,apron,Saramaccan
fésima,leader,Saramaccan
fésímíndi,forehead,Saramaccan
fésiten,a former time,Saramaccan
fésiten,antiguity,Saramaccan
féti,fight,Saramaccan
féti,to fight,Saramaccan
fétílái,weapon(s),Saramaccan
fétima  ,aggressive person,Saramaccan
fétima  ,wasp,Saramaccan
fiá  ,to argue,Saramaccan
fiá  ,to have a contest,Saramaccan
fiáma,dissenter,Saramaccan
fií  ,liberty,Saramaccan
fií  ,your,Saramaccan
fií  ,yours,Saramaccan
fíi  ,to feel,Saramaccan
fiífii,free,Saramaccan
filígi,kite,Saramaccan
filígífëlíti,airstrip,Saramaccan
fínga,finger,Saramaccan
fingá  ,to give a sharp pain,Saramaccan
fingá  ,to make firm in the ground,Saramaccan
fingá  ,to tuck in,Saramaccan
fíni  ,carefully,Saramaccan
fíni  ,in detail,Saramaccan
fíni  ,to interrogate,Saramaccan
fínu,fine (not rough),Saramaccan
fínu,thin,Saramaccan
fíti,"becoming, be",Saramaccan
fíti,to fit,Saramaccan
fitjá  ,crowded (e.g. path),Saramaccan
fitjá  ,overgrown,Saramaccan
fitoóu,to trust in,Saramaccan
fitoóu,trust,Saramaccan
fö́,four,Saramaccan
fö́dáka,Monday,Saramaccan
fofío,whistle,Saramaccan
fö́kánti,square,Saramaccan
foló,flower,Saramaccan
foloíti,flute,Saramaccan
fö́lúku  ,fork,Saramaccan
fö́lúku  ,general public,Saramaccan
fón  ,agitate,Saramaccan
fón  ,blink,Saramaccan
fón  ,nod,Saramaccan
fón  ,to beat,Saramaccan
fón  ,to beat up,Saramaccan
fón  ,to pound,Saramaccan
fóótóo,photograph,Saramaccan
fósu,first,Saramaccan
fósufósu,formerly,Saramaccan
fö́téni,forty,Saramaccan
fóto,Paramaribo,Saramaccan
fóu,bird,Saramaccan
fö́útu,mistake,Saramaccan
fufúuma,thief,Saramaccan
fujái,birthday,Saramaccan
fuká,distress,Saramaccan
fuká,to distress,Saramaccan
fuköfukö,lungs,Saramaccan
fukufuku,sawdust,Saramaccan
fulá  ,to pierce,Saramaccan
fulá  ,to rip or rend.,Saramaccan
fulá  ,to spray from the mouth,Saramaccan
fulá  ,to take a short cut,Saramaccan
fulufulu,soft,Saramaccan
fulufulu,spongy,Saramaccan
fundá  ,bottomless place in water,Saramaccan
fúndu,deep,Saramaccan
fusí,disappear,Saramaccan
fusí,sneak off,Saramaccan
fusután,to understand,Saramaccan
fusután,understanding,Saramaccan
fútu  ,detail,Saramaccan
fútu  ,foot,Saramaccan
fútu  ,leg,Saramaccan
fútu  ,way,Saramaccan
fútúlíba,lap,Saramaccan
fúu,full,Saramaccan
fúu,to fill,Saramaccan
fuuféi,"bore, to",Saramaccan
fuuféi,"tired of, get",Saramaccan
fuúku  ,curse,Saramaccan
fuúku  ,early,Saramaccan
fuúnu  ,contraction: for you (pl.),Saramaccan
fuúta,fruit,Saramaccan
gaagaa,quick,Saramaccan
gaamákö́nú wági,bromfiets,Saramaccan
gaán  ,great,Saramaccan
gaán  ,older,Saramaccan
gaán adjáansi,tarantula,Saramaccan
gaán búka,impertinence,Saramaccan
gaán fási,pride,Saramaccan
gaán fínga,thumb,Saramaccan
gaán kóósu,bedspread,Saramaccan
gaán sëmbë  ,ancestor,Saramaccan
gaán sëmbë  ,older person,Saramaccan
gaán wómí fási,snobbishness,Saramaccan
Gaángádu,God,Saramaccan
gaángádu,sky,Saramaccan
gaángádú bái,thunder,Saramaccan
gaángádú kóti fája,lighting,Saramaccan
Gaángoón,creek,Saramaccan
Gaángoón,hill,Saramaccan
gaánlíba,March,Saramaccan
gaánsaba,Thursday,Saramaccan
gaántangi,please,Saramaccan
gaapí,energy,Saramaccan
gaási  ,glass,Saramaccan
gabián,hawk,Saramaccan
gaboo,bare,Saramaccan
gaboo,wide open,Saramaccan
gádu,god,Saramaccan
gádu,spirit,Saramaccan
gádúbói,pineapple,Saramaccan
gádúmááka,birthmark,Saramaccan
gádútáfa,altar,Saramaccan
gádúwósu  ,godhouse,Saramaccan
gafá,to compliment,Saramaccan
gafá,to praise,Saramaccan
gaidé,mosquito net,Saramaccan
galimö́,aluminum,Saramaccan
gandá  ,the area where people live,Saramaccan
gandí,crocodile,Saramaccan
gándji  ,sour,Saramaccan
gándji  ,to speak sharply,Saramaccan
gándjífísi,piranha,Saramaccan
gangáa,neck,Saramaccan
gangáá wáta,phlegm,Saramaccan
ganían,chicken,Saramaccan
ganján  ,to comfort,Saramaccan
ganján  ,to pretend,Saramaccan
ganján  ,to trick,Saramaccan
ganjánma,deceiver,Saramaccan
gansë́  ,cooking pot,Saramaccan
gáu,fast,Saramaccan
gbamba  ,"meat, fish",Saramaccan
gbangbán,enamel,Saramaccan
gbaniní,eagle,Saramaccan
gbegú,turtle,Saramaccan
gbélín  ,absolutely,Saramaccan
gbélín  ,pretty,Saramaccan
gbélín  ,pure,Saramaccan
gbélín  ,really,Saramaccan
gbélín  ,strong,Saramaccan
gbënëgbë́në,scum,Saramaccan
gbi  ,dwarfed,Saramaccan
gbi  ,plop,Saramaccan
gbi  ,ruined during cooking,Saramaccan
gbi  ,without feeling,Saramaccan
gbitii,hazy,Saramaccan
gbitii,many,Saramaccan
geébi,burial place,Saramaccan
geéja  ,gills,Saramaccan
geéja  ,uvula,Saramaccan
gengé,bell,Saramaccan
giíi,stingy,Saramaccan
giintá,to grunt,Saramaccan
giintá,to roar,Saramaccan
gili  ,rub,Saramaccan
gili  ,scrub,Saramaccan
gitáli,guitar,Saramaccan
gó  ,away,Saramaccan
gó  ,to go,Saramaccan
gogó  ,back of something,Saramaccan
gogó  ,bottom,Saramaccan
gogó  ,rump,Saramaccan
gölë́ti,trellis,Saramaccan
góma  ,cake,Saramaccan
góni,gun,Saramaccan
göö́  ,to grow or expand,Saramaccan
goófu,domineering,Saramaccan
goófu,impolite,Saramaccan
göögö́ö  ,Adam’s apple,Saramaccan
göögö́ö  ,chicken craw,Saramaccan
goón  ,field for planting,Saramaccan
goón  ,ground,Saramaccan
göö́ngö́ö,millipede,Saramaccan
goónlíba,world,Saramaccan
goónséi,foundation,Saramaccan
góútu,gold,Saramaccan
gudjugudju  ,brush or overgrowth of weeds,Saramaccan
gudjugudju  ,ideophone for shaking,Saramaccan
gúdu,rich,Saramaccan
gúdu,riches,Saramaccan
gudugúdu,dust,Saramaccan
gudugúdu,"fine, loose dirt",Saramaccan
gudugúdú bítju,chigger,Saramaccan
gudugúdú bítju,sand flea,Saramaccan
gulúntu,vegetables,Saramaccan
guunján  ,to complain,Saramaccan
guunján  ,to talk negatively about someone,Saramaccan
guwénti  ,to be acquainted with someone,Saramaccan
guwénti  ,to be used to something,Saramaccan
háánse,exactly right,Saramaccan
háánse,just enough,Saramaccan
háfu,half,Saramaccan
háfu,some,Saramaccan
hága,pellets,Saramaccan
hágu,hog,Saramaccan
hágu,pig,Saramaccan
hái  ,haul,Saramaccan
hái  ,pull,Saramaccan
hái  ,pull in,Saramaccan
háiko,binoculars,Saramaccan
háma,hammer,Saramaccan
hánga  ,clothes hanger,Saramaccan
hánga  ,to hang (oneself),Saramaccan
hángi  ,hunger,Saramaccan
hángi  ,to long for,Saramaccan
hánka,anchor,Saramaccan
hánmbei,hatchet,Saramaccan
hánse,attractive,Saramaccan
hánsi,ant,Saramaccan
